flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
303,0.13425866666666667,0.402776000,0,0,3,0,58210,42929,192.168.20.106,197.253.66.17,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,247432621,4253117608,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,1.75e-05,3.5e-05,2.474873734152916e-05,0.402741,0.402741,0.402741,0.0,eth:ethertype:ip:tcp,2,1
304,0.0,0.000000000,0,0,1,0,39972,8166,192.168.20.106,197.210.47.39,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3526683283,906248052,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
305,10.1599884,50.799942000,0,0,5,0,33984,43707,192.168.20.106,197.210.64.57,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3593301787,4094999336,54,54.0,54,46656.0,999999,0,0,0,0.0,10.1599884,27.519905,41.784598449193176,9999,0,0,0,eth:ethertype:ip:tcp,5,0
306,0.0,0.000000000,0,0,1,0,40628,31582,192.168.20.106,197.210.47.137,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2089026444,463448779,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
307,9.774781500000001,58.648689000,0,0,6,0,39548,5435,192.168.20.106,197.253.66.57,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2593785261,90289890,54,54.0,54,26244.0,58,58.0,58,3364.0,0.0,14.399100500000001,57.596372,49.87993863832947,0.430186,0.5261435,0.622101,0.5348222362603298,eth:ethertype:ip:tcp,4,2
308,0.10494072824919431,97.699818000,0,0,931,0,38354,6881,192.168.20.106,109.78.228.105,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2665985773,2037851910,66,71.56986899563319,187,1069776127.3122256,66,1349.0951374207189,4580,405480373800.5229,0.0,0.11665492358078605,3.314893,53.31306379831732,-3.2e-05,0.09359801902748419,1.960841,44.17867909569084,eth:ethertype:ip:tcp:bittorrent,458,473
309,30.721608,61.443216000,0,0,2,0,54110,64319,192.168.20.106,197.210.47.8,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1071943995,1576362578,54,54.0,54,2916.0,999999,0,0,0,0.0,30.721608,61.443216,43.446914691509775,9999,0,0,0,eth:ethertype:ip:tcp,2,0
310,5388542.052503134,1126205288.973155000,0,0,208,0,59847,41624,177.149.223.200,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1229.6495726495727,2946,20346421803.299187,66,69.2967032967033,110,38896522.81318679,0.0,0.11492220512820515,0.751071,13.332493736022293,1.7e-05,0.08723412087912089,1.591198,7.856592229295568,eth:ethertype:ip:tcp:data,117,91
311,24.817850333333336,74.453551000,0,0,3,0,55068,51413,192.168.20.106,197.210.47.40,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1212212264,2913241679,54,54.0,54,11664.0,999999,0,0,0,0.0,24.817850333333336,49.493433,53.5908532531719,9999,0,0,0,eth:ethertype:ip:tcp,3,0
312,0.0,0.000000000,0,0,1,0,38682,62182,192.168.20.106,41.73.107.184,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,834099236,375687781,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
313,0.0,0.000000000,0,0,1,0,49290,35396,192.168.20.106,77.219.14.19,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2412191102,1831169758,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
314,0.0,0.000000000,0,0,1,0,57370,55010,192.168.20.106,46.97.169.41,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1875166947,1299929214,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
315,0.0,0.000000000,0,0,1,0,51436,8241,192.168.20.106,41.73.107.247,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1453691935,922438674,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
316,11.70284525,46.811381000,0,0,4,0,42500,443,192.168.20.106,74.125.133.189,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1403704239,1938722829,66,66.0,66,4356.0,66,66.0,66,4356.0,0.0,22.9220135,45.844027,32.41662236859917,0.235907,0.48367699999999997,0.731447,0.5434458696402061,eth:ethertype:ip:tcp,2,2
317,13.334156499999999,53.336626000,0,0,4,0,44298,21177,192.168.20.106,77.219.15.93,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1076708383,2781388506,54,54.0,54,26244.0,999999,0,0,0,0.0,13.334156499999999,30.723136,41.589294844701065,9999,0,0,0,eth:ethertype:ip:tcp,4,0
318,37.5450625,75.090125000,0,0,2,0,48154,43586,192.168.20.106,77.219.14.165,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1322153470,2887382933,54,54.0,54,2916.0,999999,0,0,0,0.0,37.5450625,75.090125,53.0967365876455,9999,0,0,0,eth:ethertype:ip:tcp,2,0
319,17.385831000000003,69.543324000,0,0,4,0,56414,58136,192.168.20.106,46.97.169.87,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3137143001,2682704293,54,54.0,54,26244.0,999999,0,0,0,0.0,17.385831000000003,39.252833,54.15028934680597,9999,0,0,0,eth:ethertype:ip:tcp,4,0
320,-396594970.8368495,-1586379883.347398000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,54,131099.0,262144,171855322234.0,54,131099.0,262144,171855322234.0,-1586379883.347398,-396594970.8368495,1586379883.347398,1773626628.6514843,-1586379883.347398,-396594970.8368495,1586379883.347398,1773626628.6514843,eth:llc:data,4,4
321,21.653332749999997,86.613331000,0,0,4,0,36004,27637,192.168.20.106,197.210.64.79,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1106623175,1697512714,54,54.0,54,26244.0,999999,0,0,0,0.0,21.653332749999997,49.493325,67.49850907113944,9999,0,0,0,eth:ethertype:ip:tcp,4,0
322,0.0,0.000000000,0,0,1,0,61442,55934,43.252.14.195,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,1969596720,31851598,66,66.0,66,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
323,0.0,0.000000000,0,0,1,0,49596,43935,192.168.20.106,41.73.105.49,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,586802569,3262404340,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
324,0.2882022843137255,29.396633000,0,0,102,0,53596,443,192.168.20.106,172.217.19.165,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3812529140,3697589457,66,122.96078431372548,667,37817537.52941177,66,669.5882352941177,1484,1121284941.9215689,0.0,0.47880647058823533,12.576927,24.0495219264479,5e-06,0.09759809803921568,1.633236,4.8864768919902595,eth:ethertype:ip:tcp,51,51
325,0.0,0.000000000,0,0,1,0,40646,64532,192.168.20.106,197.210.64.252,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,154288862,2826497746,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
326,21.4933235,85.973294000,0,0,4,0,45600,51413,192.168.20.106,197.210.47.160,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4190748946,1586052295,54,54.0,54,26244.0,999999,0,0,0,0.0,21.4933235,49.493154,67.02917823010148,9999,0,0,0,eth:ethertype:ip:tcp,4,0
327,0.09889477435387664,99.488143000,0,0,1006,0,46665,43844,177.5.179.126,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,1636034717,3070755238,54,1346.7480620155038,4410,481046867248.3645,54,65.69795918367348,200,1032099460.7265226,-7.6e-05,0.17110349999999994,1.595692,88.11872809172587,4e-06,0.022854565306122437,1.583525,11.176479124852165,eth:ethertype:ip:tcp:data,516,490
328,0.0,0.000000000,0,0,1,0,47548,24083,192.168.20.106,200.68.150.136,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2261656559,2603812430,122,122.0,122,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp:bittorrent,1,0
329,0.0,0.000000000,0,0,1,0,60892,51413,192.168.20.106,197.210.64.136,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1304316924,751555121,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
330,39.2515795,78.503159000,0,0,2,0,57198,2351,192.168.20.106,41.73.107.121,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1927191091,2459334987,54,54.0,54,2916.0,999999,0,0,0,0.0,39.2515795,78.503159,55.510116073465746,9999,0,0,0,eth:ethertype:ip:tcp,2,0
331,0.0,0.000000000,0,0,1,0,33356,64064,192.168.20.106,197.210.47.179,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2452468480,3001912803,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
332,14.250014199999999,71.250071000,0,0,5,0,59926,24584,192.168.20.106,197.210.47.251,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3448552093,1854298734,54,54.0,54,46656.0,999999,0,0,0,0.0,14.250014199999999,37.546629,58.54020864351144,9999,0,0,0,eth:ethertype:ip:tcp,5,0
333,0.0,0.000000000,0,0,1,0,56074,31981,192.168.20.106,197.210.64.243,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2132096254,507202799,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
334,-396594973.823511,-1586379895.294044000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,122,131133.0,262144,171926655322.0,122,131133.0,262144,171926655322.0,-1586379895.294044,-396594973.823511,1586379895.294044,1773626642.0082407,-1586379895.294044,-396594973.823511,1586379895.294044,1773626642.0082407,eth:llc:data,4,4
335,43.520124,87.040248000,0,0,2,0,39176,28314,192.168.20.106,41.73.107.156,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2329744369,2943752901,54,54.0,54,2916.0,999999,0,0,0,0.0,43.520124,87.040248,61.54674959695883,9999,0,0,0,eth:ethertype:ip:tcp,2,0
336,24.604490666666667,73.813472000,0,0,3,0,39244,23211,192.168.20.106,197.210.47.89,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1359362764,1969315779,54,54.0,54,11664.0,999999,0,0,0,0.0,24.604490666666667,49.493048,53.196094695522106,9999,0,0,0,eth:ethertype:ip:tcp,3,0
337,19.982157666666666,59.946473000,0,0,3,0,39422,64064,192.168.20.106,197.210.47.15,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2332173051,3972062889,54,54.0,54,11664.0,999999,0,0,0,0.0,19.982157666666666,39.253182,43.06043897699888,9999,0,0,0,eth:ethertype:ip:tcp,3,0
338,3817645.0427089827,1126205287.599150000,0,0,294,0,57454,8999,192.168.20.106,182.177.223.71,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,69.26495726495726,160,64557066.06837615,66,1363.0056497175142,2946,57546939339.29935,0.0,0.13107659829059834,2.299667,15.210128359613552,6.3e-05,0.026469056497175146,0.286395,4.658733376963719,eth:ethertype:ip:tcp:data,117,177
339,14.079336399999999,70.396682000,0,0,5,0,54114,64064,192.168.20.106,197.210.47.168,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3901960646,1249146886,54,54.0,54,46656.0,999999,0,0,0,0.0,14.079336399999999,37.54663,57.86789843286636,9999,0,0,0,eth:ethertype:ip:tcp,5,0
340,22.471063333333333,67.413190000,0,0,3,0,45112,50657,192.168.20.106,77.219.5.217,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1821412218,3374452213,54,54.0,54,11664.0,999999,0,0,0,0.0,22.471063333333333,44.369883,48.456917981873474,9999,0,0,0,eth:ethertype:ip:tcp,3,0
341,0.0,0.000000000,0,0,1,0,58974,5871,192.168.20.106,41.73.107.102,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3940593532,3376900257,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
342,0.0,0.000000000,0,0,1,0,44538,11916,192.168.20.106,197.210.47.29,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2313680996,3978572326,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
343,-396594975.1035175,-1586379900.414070000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,54,131099.0,262144,171855322234.0,54,131099.0,262144,171855322234.0,-1586379900.41407,-396594975.1035175,1586379900.41407,1773626647.7326035,-1586379900.41407,-396594975.1035175,1586379900.41407,1773626647.7326035,eth:llc:data,4,4
344,24.177766000000002,72.533298000,0,0,3,0,38686,18262,192.168.20.106,41.73.107.122,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4174195125,3674035743,54,54.0,54,11664.0,999999,0,0,0,0.0,24.177766000000002,47.786114,52.14407964447372,9999,0,0,0,eth:ethertype:ip:tcp,3,0
345,0.8137149266055045,88.694927000,0,0,109,0,40208,6882,192.168.20.106,95.34.224.9,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,628715640,4048150384,54,66.56363636363636,158,12920258.25454547,54,54.370370370370374,66,8303792.444444453,0.0,1.0336334727272731,7.132408,55.8391658516364,0.301379,0.5897238148148148,1.161514,31.25591498680074,eth:ethertype:ip:tcp:bittorrent,55,54
346,0.0,0.000000000,0,0,1,0,41116,50657,192.168.20.106,77.219.5.217,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,831625114,2428040593,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
347,8.617762166666667,51.706573000,0,0,6,0,37058,23212,192.168.20.106,197.210.64.135,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2482206885,3067959256,54,54.0,54,72900.0,999999,0,0,0,0.0,8.617762166666667,26.879947,44.06308907274171,9999,0,0,0,eth:ethertype:ip:tcp,6,0
348,0.11550899299883319,98.991207000,0,0,857,0,27763,35512,46.246.139.154,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,10977891,2059885992,54,1363.2698412698412,5862,359806833938.81635,54,65.4110576923077,157,736883151.1322119,-6.4e-05,0.1614638435374149,4.581995,71.04476826666986,7e-06,0.0667924326923077,1.856791,27.720084867752913,eth:ethertype:ip:tcp:data,441,416
349,375401760.59826165,1126205281.794785000,0,0,2,0,33732,443,192.168.20.106,216.58.207.110,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,0.098799,0.098799,0.098799,0.0,eth:ethertype:ip:tcp,1,1
350,0.0,0.000000000,0,0,1,0,55090,6185,192.168.20.106,197.210.65.22,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3792414268,1128587513,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
351,0.0,0.000000000,0,0,1,0,36426,49160,192.168.20.106,197.210.47.129,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2378676573,1768990986,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
352,0.0,0.000000000,0,0,1,0,43312,30745,192.168.20.106,197.210.65.135,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,241417625,1847945608,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
353,43315587.984560266,1126205287.598567000,0,0,25,0,45960,6882,192.168.20.106,177.149.113.237,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,74.53846153846153,195,801343.3846153846,54,63.25,150,484769.25,0.0,0.9190925384615384,6.000713,11.158988222222375,0.538706,0.6623819999999999,1.016861,7.287680788677835,eth:ethertype:ip:tcp:bittorrent,13,12
354,0.0,0.000000000,0,0,1,0,38730,10639,192.168.20.106,197.210.64.183,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2512601232,3085026750,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
355,0.0,0.000000000,0,0,1,0,35200,18262,192.168.20.106,41.73.107.122,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1268933750,1801905673,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
356,6624736.991761307,1126205288.599422000,0,0,169,0,59540,38060,192.168.20.106,109.255.48.29,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,61.65151515151515,187,16059142.62121213,54,1487.5242718446602,8246,23022464842.796124,0.0,0.17961268181818182,1.925063,11.682861689211306,-3.9e-05,0.079192640776699,0.492211,8.078591329373893,eth:ethertype:ip:tcp:data,66,103
357,0.01611277221526909,77.244630000,0,0,4794,0,52158,443,192.168.20.106,172.217.19.165,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,14359579,4079853897,66,171.2780104712042,1434,106909301453.26888,66,1337.8460471567269,2902,14876527626272.85,0.0,0.019881403141361234,32.148414,37.96072623468056,-0.000102,0.013616903606102635,0.544656,39.257548424886174,eth:ethertype:ip:tcp,1910,2884
358,0.0,0.000000000,0,0,1,0,42364,16049,192.168.20.106,197.210.47.136,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1117528305,1737252470,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
359,0.0,0.000000000,0,0,1,0,54322,28592,192.168.20.106,41.73.107.108,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2535636875,4155385814,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
360,0.0,0.000000000,0,0,1,0,41976,64064,192.168.20.106,197.210.47.4,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4286567421,3727119013,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
361,0.0,0.000000000,0,0,1,0,35178,23212,192.168.20.106,197.210.64.135,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3348531926,616629698,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
362,18.417732666666666,55.253198000,0,0,3,0,42114,8166,192.168.20.106,197.210.47.39,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1945894522,3569535586,54,54.0,54,11664.0,999999,0,0,0,0.0,18.417732666666666,35.840037,39.641287236922125,9999,0,0,0,eth:ethertype:ip:tcp,3,0
363,-396594973.3968645,-1586379893.587458000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,54,131099.0,262144,171855322234.0,54,131099.0,262144,171855322234.0,-1586379893.587458,-396594973.3968645,1586379893.587458,1773626640.1002192,-1586379893.587458,-396594973.3968645,1586379893.587458,1773626640.1002192,eth:llc:data,4,4
364,0.0,0.000000000,0,0,1,0,56356,60362,192.168.20.106,77.219.9.50,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2283816202,761106027,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
365,0.0,0.000000000,0,0,1,0,58260,23401,192.168.20.106,197.210.47.46,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1200996121,1736939345,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
366,0.1311742998678996,99.298945000,0,0,757,0,8999,59410,121.218.32.105,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,561832646,1847091881,54,1550.9481481481482,7314,392607153339.7567,54,60.11079545454545,158,445163241.3778418,-3.4e-05,0.15238952839506176,0.995022,61.565970366573715,5e-06,0.1067647329545455,2.942863,37.47621546144909,eth:ethertype:ip:tcp,405,352
367,5687905.499568044,1126205288.914473000,0,0,197,0,6881,42168,92.21.137.23,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1340.5982142857142,4206,22143669871.705357,66,71.30588235294118,168,35876582.09411763,0.0,0.07422410714285718,1.602756,8.240800645309788,1e-05,0.15852483529411765,6.687433,13.339182487847218,eth:ethertype:ip:tcp,112,85
368,0.0,0.000000000,0,0,1,0,58476,15216,192.168.20.106,197.210.47.205,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4043616884,3607974183,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
369,-396594972.54352474,-1586379890.174099000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,54,131099.0,262144,171855322234.0,54,131099.0,262144,171855322234.0,-1586379890.174099,-396594972.54352474,1586379890.174099,1773626636.283968,-1586379890.174099,-396594972.54352474,1586379890.174099,1773626636.283968,eth:llc:data,4,4
370,4961256.778701379,1126205288.765213000,0,0,226,0,45719,44970,72.27.173.139,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1299.889705882353,2958,30795327913.198566,54,59.12222222222222,115,27687439.96666668,0.0,0.08677194852941178,0.827439,11.715515866192927,1.1e-05,0.10686048888888884,1.591013,9.5164948996749,eth:ethertype:ip:tcp:data,136,90
371,0.0,0.000000000,0,0,1,0,51914,37096,192.168.20.106,197.210.64.43,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,37783410,1680606179,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
372,31.573276,63.146552000,0,0,2,0,42728,1963,192.168.20.106,197.210.65.36,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,399595171,851736144,54,54.0,54,2916.0,999999,0,0,0,0.0,31.573276,63.146552,44.65135512774894,9999,0,0,0,eth:ethertype:ip:tcp,2,0
373,0.0,0.000000000,0,0,1,0,50554,52700,192.168.20.106,41.103.220.217,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,583853815,3162216890,75,75.0,75,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp:data,1,0
374,0.0,0.000000000,0,0,1,0,58404,23869,192.168.20.106,41.73.107.251,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1937707386,2436893020,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
375,0.13247609249329767,98.827165000,0,0,746,0,50596,23391,192.168.20.106,81.229.203.159,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,182445041,2524049839,54,61.150735294117645,166,274626363.1580874,54,1451.0021097046413,7314,471041428624.461,0.0,0.15974937500000003,2.627358,43.29414842447832,-9.8e-05,0.11682560126582285,0.946625,55.258918741958475,eth:ethertype:ip:tcp:data,272,474
376,9.749345,48.746725000,0,0,5,0,35730,64064,192.168.20.106,197.210.47.183,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3784212410,105818955,54,54.0,54,46656.0,999999,0,0,0,0.0,9.749345,26.453388,40.09695569710334,9999,0,0,0,eth:ethertype:ip:tcp,5,0
377,5287348.774060783,1126205288.874947000,0,0,212,0,50903,51184,31.36.85.49,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1250.5047619047618,2958,16914013844.685692,54,71.23364485981308,187,57014330.598130845,0.0,0.06321939047619046,0.608076,6.575605527677272,1.1e-05,0.14084204672897188,5.900292,14.94377983700823,eth:ethertype:ip:tcp:data,105,107
378,-396594971.690194,-1586379886.760776000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,160,131152.0,262144,171966528000.0,160,131152.0,262144,171966528000.0,-1586379886.760776,-396594971.690194,1586379886.760776,1773626632.467757,-1586379886.760776,-396594971.690194,1586379886.760776,1773626632.467757,eth:llc:data,4,4
379,0.0,0.000000000,0,0,1,0,54002,60150,192.168.20.106,77.219.15.36,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3747914239,2046364897,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
380,0.0,0.000000000,0,0,1,0,59316,6881,192.168.20.106,77.219.4.90,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1322248614,1787507373,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
381,6585995.833914474,1126205287.599375000,0,0,170,0,45624,21725,192.168.20.106,82.181.56.209,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,59.027027027027025,300,18568061.918918908,54,1435.5416666666667,4410,18598911146.70832,0.0,0.11250225675675671,3.411692,8.22748416244243,3.7e-05,0.06617879166666664,0.45158,6.2878992947772865,eth:ethertype:ip:tcp:data,74,96
382,17.1093258,85.546629000,0,0,5,0,35286,10639,192.168.20.106,197.210.64.28,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1881090712,3535947181,54,54.0,54,46656.0,999999,0,0,0,0.0,17.1093258,46.079965,70.34318653146484,9999,0,0,0,eth:ethertype:ip:tcp,5,0
383,0.0,0.000000000,0,0,1,0,57808,24398,192.168.20.106,197.210.64.37,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,931822124,356825121,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
384,0.0,0.000000000,0,0,1,0,54118,1,192.168.20.106,77.219.15.56,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3213527275,425271146,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
385,0.11978840266021779,99.065009000,0,0,827,0,51413,49106,115.135.61.147,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,1140833767,2757542301,66,1331.7954070981211,5826,405257791695.37537,66,71.67816091954023,192,618632543.4885042,-5.9e-05,0.14751915448851788,0.943848,70.51453731628725,4e-06,0.081618775862069,2.426392,28.322867438050586,eth:ethertype:ip:tcp:data,479,348
