flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
80,375401757.45703334,1126205272.371100000,0,0,2,0,443,42500,74.125.133.189,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,119,119.0,119,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,5.1e-05,5.1e-05,5.1e-05,0.0,eth:ethertype:ip:tcp:tls,1,1
81,7558424.75569961,1126205288.599242000,0,0,148,0,33240,60948,192.168.20.106,46.116.249.214,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,64.26984126984127,191,15878379.841269845,54,1404.3411764705882,10218,13917180100.729404,0.0,0.2056365079365079,2.193096,12.760516424203681,-3.3e-05,0.0814123882352941,0.517181,6.840109887544811,eth:ethertype:ip:tcp:data,63,85
82,38834665.08960414,1126205287.598520000,0,0,28,0,55258,6881,192.168.20.106,200.83.202.246,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,75,76.28571428571429,93,983518.7142857146,66,66.85714285714286,78,755418.8571428572,0.0,0.9326030714285715,6.408246,12.24465950926045,0.049047,0.4387177142857142,0.634232,5.704661695553007,eth:ethertype:ip:tcp:bittorrent,14,14
83,4186636.7568683606,1126205287.597589000,0,0,268,0,38602,34572,192.168.20.106,86.193.14.181,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,60.85321100917431,188,43193406.71559627,54,1403.7672955974842,5862,49193448525.06919,0.0,0.10953496330275224,2.099156,11.83555529383657,-5.5e-05,0.05225671069182391,0.500954,8.25717065162514,eth:ethertype:ip:tcp:data,109,159
84,5095951.531218452,1126205288.399278000,0,0,220,0,60330,32724,192.168.20.106,94.137.97.77,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,62.23529411764706,165,39511008.52941176,54,1483.7033898305085,10218,30135830557.95757,0.0,0.13211811764705877,6.583456,13.363211356420278,6.2e-05,0.06605704237288135,0.524235,7.729826522078399,eth:ethertype:ip:tcp:data,102,118
85,6509857.158374155,1126205288.398729000,0,0,172,0,48096,22484,192.168.20.106,94.61.32.22,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,60.8125,166,14678221.21875,54,1421.1574074074074,11878,23125242015.694443,0.0,0.21579939062499995,1.85545,13.605205455812728,-0.000177,0.06702152777777781,0.448809,7.172205944233232,eth:ethertype:ip:tcp:data,64,108
86,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:69:59,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
87,6291649.654188459,1126205288.099734000,0,0,178,0,35200,19469,192.168.20.106,58.109.143.89,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,69.64556962025317,102,29510529.94936709,66,1557.4444444444443,7266,23296788054.363605,0.0,0.07753074683544302,1.412845,6.053587746265522,0.000529,0.14993722222222222,1.001085,14.696263762941841,eth:ethertype:ip:tcp:data,79,99
88,6398893.685181603,1126205288.591962000,0,0,175,0,59755,54510,91.180.84.144,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1315.3076923076924,4410,23279740084.7009,54,62.224137931034484,188,12579971.155172415,0.0,0.13863238461538466,1.200486,16.08388775420169,9e-06,0.0866753448275862,1.125397,4.945217135051572,eth:ethertype:ip:tcp:data,117,58
89,7360818.880044516,1126205288.646811000,0,0,152,0,60572,54198,102.182.78.30,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1362.6315789473683,4386,10444631924.315783,66,80.60526315789474,239,36547202.31578948,-4.1e-05,0.24835577631578948,1.735704,18.62896696168279,1.1e-05,0.021834434210526308,1.129826,1.642919572074789,eth:ethertype:ip:tcp,76,76
90,6022488.169539027,1126205287.703798000,0,0,186,0,49920,49576,95.144.111.54,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1360.716814159292,2958,23226048593.23897,54,60.15068493150685,207,18756790.8219178,0.0,0.15837864601769908,2.182667,17.744038610505186,7e-06,0.03118057534246576,0.997209,2.2494749520313735,eth:ethertype:ip:tcp,113,73
91,75080352.54632087,1126205288.194813000,0,0,14,0,59182,51413,192.168.20.106,151.225.69.225,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,87,115.5,163,654460.75,66,68.0,78,115620.0,0.0,2.326255875,12.586697,16.764690532432695,0.265504,0.32037116666666665,0.464565,1.6034323339640808,eth:ethertype:ip:tcp:data,8,6
92,4653740.857849037,1126205287.599467000,0,0,241,0,36244,55860,192.168.20.106,91.180.215.215,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,57.12149532710281,166,36661687.831775695,54,1400.0223880597016,4410,34672084067.9776,0.0,0.1270337570093458,3.441751,13.474288577429547,-2.5e-05,0.04923405970149253,0.48345,6.548899910257899,eth:ethertype:ip:tcp:data,107,134
93,4812843.112816851,1126205288.399143000,0,0,233,0,33332,22158,192.168.20.106,182.186.60.39,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,56.5945945945946,81,38755704.48648656,54,1263.6147540983607,2958,23377916248.04101,0.0,0.12275426126126125,2.013112,13.509721074244501,6.7e-05,0.053320188524590154,0.419071,6.452471510913126,eth:ethertype:ip:tcp:data,111,122
94,5238164.134115409,1126205288.834813000,0,0,214,0,40140,62539,192.168.20.106,188.151.2.120,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,59.8051948051948,124,20658990.41558439,54,1371.3941605839416,4314,34786117081.89787,0.0,0.1314387142857143,2.219613,9.996629039069044,6.5e-05,0.08295805109489053,1.197058,11.28453514727642,eth:ethertype:ip:tcp:data,77,137
95,0.0,0.000000000,0,1,0,0,,,,,45:00:00:6c:6f:cb,fd:18:40:2f:08:00,,,122,122.0,122,0.0,122,122.0,122,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
96,3870121.267178529,1126205288.748952000,0,0,290,0,6881,39162,82.164.160.214,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1389.3576158940398,10218,43432821065.13899,54,59.669064748201436,83,67804265.13669075,0.0,0.07975608609271523,0.532512,11.964189579415358,7e-06,0.06833869784172665,2.398034,9.435157204675688,eth:ethertype:ip:tcp:bittorrent,151,139
97,187700881.361344,1126205288.168064000,0,0,5,0,42534,6881,192.168.20.106,37.251.160.243,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,108.4,122,188748.8,999999,0,0,0,0.0,3.23733,9.173352,13.34530470746902,9999,0,0,0,eth:ethertype:ip:tcp:bittorrent,5,0
98,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ae:6b,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
99,28155132.209945954,1126205288.397838000,0,0,39,0,38948,17885,192.168.20.106,153.101.248.175,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,90.08333333333333,378,4300415.083333332,54,2433.0666666666666,13014,1174551634.533333,0.0,0.6958948749999997,7.893369,16.101238200891647,-2.1e-05,0.2849966666666666,0.689868,3.999801735509015,eth:ethertype:ip:tcp:data,24,15
100,160886468.47770342,1126205279.343924000,0,0,6,0,41248,24265,192.168.20.106,197.210.47.161,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.0,74,53888.0,58,58.0,58,0.0,0.0,1.205001,3.360028,4.978929747399696,0.27087,0.27087,0.27087,0.0,eth:ethertype:ip:tcp,5,1
101,281551317.6618845,1126205270.647538000,0,0,3,0,53082,34997,192.168.20.106,160.152.18.225,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.048704,2.133274,2.2711758694461923,9999,0,0,0,eth:ethertype:ip:tcp,3,0
102,281551322.09928,1126205288.397120000,0,0,3,0,36360,34359,192.168.20.106,200.222.177.108,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0630053333333331,2.186676,2.3062278329797916,9999,0,0,0,eth:ethertype:ip:tcp,3,0
103,281551321.89931226,1126205287.597249000,0,0,3,0,41270,60276,192.168.20.106,154.160.1.78,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.009724,2.026675,2.182375983205613,9999,0,0,0,eth:ethertype:ip:tcp,3,0
104,160886468.47813672,1126205279.346957000,0,0,6,0,44418,10273,192.168.20.106,41.73.107.219,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.0,74,53888.0,58,58.0,58,0.0,0.0,1.2874234,3.626582,5.322834182710447,0.288368,0.288368,0.288368,0.0,eth:ethertype:ip:tcp,5,1
105,62566960.31532289,1126205285.675812000,0,0,17,0,44430,443,192.168.20.106,52.114.74.43,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,127.8,583,1346741.0,54,936.4285714285714,1792,32125368.285714287,0.0,1.0384995,10.382952,9.85185598480781,0.000493,0.12384757142857142,0.23775,0.7507126623948739,eth:ethertype:ip:tcp,10,7
106,140775659.9183164,1126205279.346531000,0,0,7,0,41038,1024,192.168.20.106,45.121.88.70,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.1752464999999999,4.506968,4.0171173600997765,0.252127,0.2808096666666667,0.296297,0.5619862087287671,eth:ethertype:ip:tcp,4,3
107,160886468.47773483,1126205279.344144000,0,0,6,0,58302,12175,192.168.20.106,197.210.47.38,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.0,74,53888.0,58,58.0,58,0.0,0.0,1.2049566,3.360142,4.978767874896358,0.271378,0.271378,0.271378,0.0,eth:ethertype:ip:tcp,5,1
108,125133919.92720678,1126205279.344861000,0,0,8,0,35334,6890,192.168.20.106,51.15.248.198,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,81.2,134,106201.6,66,68.66666666666667,74,18874.666666666664,0.0,0.9339230000000001,4.511158,4.142258765613756,0.286178,0.2906823333333333,0.294205,0.5813743168315344,eth:ethertype:ip:tcp,5,3
109,281551321.586837,1126205286.347348000,0,0,3,0,36368,34359,192.168.20.106,200.222.177.108,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0197596666666666,2.053373,2.205098301497842,9999,0,0,0,eth:ethertype:ip:tcp,3,0
110,375401756.28198534,1126205268.845956000,0,0,2,0,36198,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.002567,0.002567,0.002567,0.0,eth:ethertype:ip:tcp,1,1
111,43315587.50603719,1126205275.156967000,0,0,25,0,44724,443,192.168.20.106,13.76.217.211,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,199.66666666666666,1289,7915291.733333331,66,737.7,1977,44627522.7,0.0,0.00027446666666666665,0.001939,0.0038730630427780714,5e-05,0.0728366,0.213269,0.6614263161427734,eth:ethertype:ip:tcp,15,10
112,281551321.5869507,1126205286.347803000,0,0,3,0,56252,13313,192.168.20.106,196.194.204.141,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0198923333333332,2.053264,2.2053256391890668,9999,0,0,0,eth:ethertype:ip:tcp,3,0
113,0.0,0.000000000,0,1,0,0,,,,,45:00:00:3c:da:32,fd:18:40:2f:08:00,,,74,74.0,74,0.0,74,74.0,74,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
114,281551319.97455674,1126205279.898227000,0,0,3,0,49618,52984,192.168.20.106,41.246.129.192,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0745013333333333,2.213365,2.331690621313357,9999,0,0,0,eth:ethertype:ip:tcp,3,0
115,140775659.91815987,1126205279.345279000,0,0,7,0,34862,6881,192.168.20.106,46.97.170.136,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,57.333333333333336,74,82233.33333333333,58,58.0,58,0.0,0.0,1.6894808333333333,5.333372,8.648581696125873,0.213617,0.213617,0.213617,0.0,eth:ethertype:ip:tcp,6,1
116,375401758.1160763,1126205274.348229000,0,0,2,0,36192,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.026809,0.026809,0.026809,0.0,eth:ethertype:ip:tcp,1,1
117,140775659.91821188,1126205279.345695000,0,0,7,0,33228,42841,192.168.20.106,45.121.91.213,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.17654075,4.510673,4.02120340484708,0.249891,0.27879633333333337,0.294289,0.557967796682449,eth:ethertype:ip:tcp,4,3
118,112620528.85669032,1126205288.566903000,0,0,9,0,7638,40982,211.26.203.200,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,70.0,78,78425.6,66,100.0,134,91156.0,0.0,0.23098860000000002,0.520656,0.944835860560341,5.6e-05,0.34686100000000003,1.218693,1.1579084092766148,eth:ethertype:ip:tcp,5,4
119,140775659.9180726,1126205279.344581000,0,0,7,0,41168,43587,192.168.20.106,103.247.51.110,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.2052880000000001,4.820972,4.175188147135229,0.199229,0.218467,0.229543,0.43714732746600055,eth:ethertype:ip:tcp,4,3
120,125133919.92753866,1126205279.347848000,0,0,8,0,50184,23883,192.168.20.106,2.103.161.243,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,81.2,134,106201.6,66,68.66666666666667,74,18874.666666666664,0.0,0.0847962,0.226405,0.3544652654639097,0.22089,0.268062,0.302306,0.5372311148943876,eth:ethertype:ip:tcp,5,3
121,38834665.031738445,1126205285.920415000,0,0,28,0,44428,443,192.168.20.106,52.114.74.43,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,443.4117647058824,1494,50577384.47058823,66,698.8181818181819,2946,49606265.27272728,0.0,0.7487742941176471,12.718152,12.348434842087268,8.7e-05,0.10367127272727274,0.30107,1.042703524077238,eth:ethertype:ip:tcp,17,11
122,375401759.9658203,1126205279.897461000,0,0,2,0,36162,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.00592,0.00592,0.00592,0.0,eth:ethertype:ip:tcp,1,1
123,29636980.911211208,1126205274.626026000,0,0,37,0,59028,443,192.168.20.106,68.232.34.200,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,146.9047619047619,721,8672060.476190474,54,666.75,1506,100386321.25,0.0,0.0023817142857142856,0.04591,0.04861940758292193,1.4e-05,0.028755812500000005,0.107265,0.4332015821118242,eth:ethertype:ip:tcp,21,16
124,140775659.918264,1126205279.346112000,0,0,7,0,46110,1027,192.168.20.106,45.121.91.54,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.17415475,4.502619,4.013342424143652,0.251767,0.28213133333333335,0.302126,0.5646846849944961,eth:ethertype:ip:tcp,4,3
125,125133919.92715134,1126205279.344362000,0,0,8,0,45932,6000,192.168.20.106,148.72.170.179,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,81.2,134,106201.6,66,68.66666666666667,74,18874.666666666664,0.0,0.9377996,4.516527,4.156653838585311,0.260904,0.2739566666666667,0.28929,0.5480382429453867,eth:ethertype:ip:tcp,5,3
126,281551317.66176826,1126205270.647073000,0,0,3,0,56296,13313,192.168.20.106,196.194.204.141,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0485736666666667,2.133409,2.2709594269431586,9999,0,0,0,eth:ethertype:ip:tcp,3,0
127,375401762.1161377,1126205286.348413000,0,0,2,0,43868,54341,192.168.20.106,185.143.61.106,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.453872,0.453872,0.453872,0.0,eth:ethertype:ip:tcp,1,1
128,375401762.8649287,1126205288.594786000,0,0,2,0,56224,13313,192.168.20.106,196.194.204.141,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,5476.0,999999,0,0,0,0.0,1.053382,2.106764,1.4897071107596955,9999,0,0,0,eth:ethertype:ip:tcp,2,0
129,0.0,0.000000000,0,1,0,0,,,,,45:00:00:3c:55:1d,fd:18:40:2f:08:00,,,74,74.0,74,0.0,74,74.0,74,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
130,140775659.91842338,1126205279.347387000,0,0,7,0,45704,44941,192.168.20.106,41.73.107.38,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,57.333333333333336,74,82233.33333333333,58,58.0,58,0.0,0.0,1.9677006666666668,6.186677,10.072577248088098,0.253063,0.253063,0.253063,0.0,eth:ethertype:ip:tcp,6,1
131,281551321.88250774,1126205287.530031000,0,0,3,0,44651,53,192.168.20.106,192.168.20.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,88,88.0,88,7744.0,147,147.0,147,0.0,0.0,2.502585,5.00517,3.539189647991472,0.059777,0.059777,0.059777,0.0,eth:ethertype:ip:udp:dns,2,1
132,125133919.3223079,1126205273.900771000,0,0,8,0,8881,6969,192.168.20.106,208.83.20.20,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,58,83.5,140,63881.0,58,210.0,662,465004.0,0.0,0.00022475000000000001,0.000425,0.0006910584273417119,0.28845,0.296103,0.300239,0.8883211850786291,eth:ethertype:ip:udp:data,4,4
133,375401761.97515696,1126205285.925471000,0,0,2,0,36136,53,192.168.20.106,192.168.20.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,91,91.0,91,0.0,203,203.0,203,0.0,0.0,0.0,0,0.0,0.004799,0.004799,0.004799,0.0,eth:ethertype:ip:udp:dns,1,1
134,375401758.20969605,1126205274.629088000,0,0,2,0,42901,53,192.168.20.106,192.168.20.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,93,93.0,93,0.0,267,267.0,267,0.0,0.0,0.0,0,0.0,0.002711,0.002711,0.002711,0.0,eth:ethertype:ip:udp:dns,1,1
135,0.0,0.000000000,0,1,0,0,,,,,45:00:00:2c:a0:51,fd:18:40:2f:08:00,,,58,58.0,58,0.0,58,58.0,58,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
136,225241056.72173938,1126205283.608697000,0,0,4,0,42912,1900,192.168.20.106,239.255.255.250,0c:8b:fd:18:40:2f,01:00:5e:7f:ff:fa,,,209,209.0,209,393129.0,999999,0,0,0,0.0,0.750682,1.00132,2.293371405988245,9999,0,0,0,eth:ethertype:ip:udp:ssdp,4,0
137,375401758.387029,1126205275.161087000,0,0,2,0,51854,53,192.168.20.106,192.168.20.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,80,80.0,80,0.0,179,179.0,179,0.0,0.0,0.0,0,0.0,0.00385,0.00385,0.00385,0.0,eth:ethertype:ip:udp:dns,1,1
138,0.0,0.000000000,0,1,0,0,,,,,45:00:00:2c:99:68,fd:18:40:2f:08:00,,,58,58.0,58,0.0,58,58.0,58,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
